latitude_dd,longitude_dd,latitude,longitude,eventName,hwmTypeName,hwmQualityName,verticalDatumName,verticalMethodName,approvalMember,markerName,horizontalMethodName,horizontalDatumName,flagMemberName,surveyMemberName,site_no,siteDescription,sitePriorityName,networkNames,stateName,countyName,siteZone,sitePermHousing,site_latitude,site_longitude,hwm_id,waterbody,site_id,event_id,hwm_type_id,hwm_quality_id,hwm_locationdescription,survey_date,elev_ft,vdatum_id,vcollect_method_id,bank,approval_id,marker_id,height_above_gnd,hcollect_method_id,peak_summary_id,hwm_notes,hwm_environment,flag_date,stillwater,hdatum_id,flag_member_id,survey_member_id,uncertainty,hwm_uncertainty,hwm_label,last_updated,last_updated_by,horizontal_datums,vertical_collect_methods,horizontal_collect_methods,hwm_types,hwm_qualities,event,peak_summary,survey_member,marker,approval,files,site,vertical_datums,flag_member,Links
30.00336,-99.40997,30.00336,-99.40997,2025 July TX Flood,Debris,Good: +/- 0.10 ft,NAVD88,Other (Note in Description box),,Not marked,Handheld GPS,NAD83,Melissa Null,Melissa Null,TXKER37131,South Fork,,,TX,Kerr County,,No,30.00336,-99.40997,48469,Guadalupe River,37131,357,2,2,Debris line along northwest side of HWY 39,7/8/2025 5:00:00 AM,1906.7,2,4,Left,,8,,1,,Surveyed with handheld GPS only; HCFCD crew: Lindner/Justice/Wood,Riverine,7/8/2025 5:00:00 AM,0,2,1778,1778,,,HCFCD_38,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.99926,-99.40906,29.99926,-99.40906,2025 July TX Flood,Debris,Good: +/- 0.10 ft,NAVD88,Other (Note in Description box),,Not marked,Handheld GPS,NAD83,Melissa Null,Melissa Null,TXKER37132,South Fork,,,TX,Kerr County,,No,29.99926,-99.40906,48470,Guadalupe River,37132,357,2,2,Debris line on hill on south side of HWY 39,7/8/2025 5:00:00 AM,1910.9,2,4,Right,,8,,1,,Surveyed with handheld GPS only; HCFCD crew: Lindner/Justice/Wood,Riverine,7/8/2025 5:00:00 AM,0,2,1778,1778,,,HCFCD_39,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.97974,-99.4437,29.97974,-99.4437,2025 July TX Flood,Debris,Good: +/- 0.10 ft,NAVD88,Other (Note in Description box),,Not marked,Handheld GPS,NAD83,Melissa Null,Melissa Null,TXKER37133,South Fork (headwaters),,,TX,Kerr County,,No,29.97974,-99.4437,48471,Guadalupe River,37133,357,2,2,Debris line in yard at house,7/8/2025 5:00:00 AM,1967.9,2,4,Right,,8,,1,,Surveyed with handheld GPS only; HCFCD crew: Lindner/Justice/Wood,Riverine,7/8/2025 5:00:00 AM,0,2,1778,1778,,,HCFCD_40,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.97486,-99.44694,29.97486,-99.44694,2025 July TX Flood,Debris,Good: +/- 0.10 ft,NAVD88,Other (Note in Description box),,Not marked,Handheld GPS,NAD83,Melissa Null,Melissa Null,TXKER37134,South Fork (headwaters),,,TX,Kerr County,,No,29.97486,-99.44694,48472,Guadalupe River,37134,357,2,2,Debris line across HWY 39,7/8/2025 5:00:00 AM,1988.3,2,4,Right,,8,,1,,Surveyed with handheld GPS only; HCFCD crew: Lindner/Justice/Wood,Riverine,7/8/2025 5:00:00 AM,0,2,1778,1778,,,HCFCD_41,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.97319,-99.44755,29.97319,-99.44755,2025 July TX Flood,Debris,Good: +/- 0.10 ft,NAVD88,Other (Note in Description box),,Not marked,Handheld GPS,NAD83,Melissa Null,Melissa Null,TXKER37135,South Fork (headwaters),,,TX,Kerr County,,No,29.97319,-99.44755,48473,Guadalupe River,37135,357,2,2,Debris line on side of HWY 39,7/8/2025 5:00:00 AM,1987.4,2,4,Left,,8,,1,,Surveyed with handheld GPS only; HCFCD crew: Lindner/Justice/Wood,Riverine,7/8/2025 5:00:00 AM,0,2,1778,1778,,,HCFCD_42,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.96638,-99.44734,29.96638,-99.44734,2025 July TX Flood,Debris,Good: +/- 0.10 ft,NAVD88,Other (Note in Description box),,Not marked,Handheld GPS,NAD83,Melissa Null,Melissa Null,TXKER37136,South Fork (headwaters),,,TX,Kerr County,,No,29.96638,-99.44734,48474,Guadalupe River,37136,357,2,2,Debris line on HWY 39,7/8/2025 5:00:00 AM,2007.8,2,4,Left,,8,,1,,Surveyed with handheld GPS only; HCFCD crew: Lindner/Justice/Wood,Riverine,7/8/2025 5:00:00 AM,0,2,1778,1778,,,HCFCD_43,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.96467,-99.4498,29.96467,-99.4498,2025 July TX Flood,Debris,Good: +/- 0.10 ft,NAVD88,Other (Note in Description box),,Not marked,Handheld GPS,NAD83,Melissa Null,Melissa Null,TXKER37137,South Fork (headwaters),,,TX,Kerr County,,No,29.96467,-99.4498,48475,Guadalupe River,37137,357,2,2,Debris in fence off HWY 39,7/8/2025 5:00:00 AM,2010.3,2,4,Right,,8,,1,,Surveyed with handheld GPS only; HCFCD crew: Lindner/Justice/Wood,Riverine,7/8/2025 5:00:00 AM,0,2,1778,1778,,,HCFCD_44,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.9541,-99.48497,29.9541,-99.48497,2025 July TX Flood,Debris,Good: +/- 0.10 ft,NAVD88,Other (Note in Description box),Jeremy McDowell,Not marked,Handheld GPS,NAD83,Melissa Null,Melissa Null,TXKER37138,South Fork (headwaters),,,TX,Kerr County,,No,29.9541,-99.48497,48476,Guadalupe River,37138,357,2,2,Debris line across HWY 39 east side,7/8/2025 5:00:00 AM,2089.3,2,4,Left,30840,8,,1,14545,Surveyed with handheld GPS only; HCFCD crew: Lindner/Justice/Wood,Riverine,7/8/2025 5:00:00 AM,0,2,1778,1778,,,HCFCD_45,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.95455,-99.48667,29.95455,-99.48667,2025 July TX Flood,Debris,Good: +/- 0.10 ft,NAVD88,Other (Note in Description box),,Not marked,Handheld GPS,NAD83,Melissa Null,Melissa Null,TXKER37139,South Fork (headwaters) Yellow Rose crossing,,,TX,Kerr County,,No,29.95455,-99.48667,48477,Guadalupe River,37139,357,2,2,Debris line on side of HWY 39 (west side),7/8/2025 5:00:00 AM,2090.1,2,4,Right,,8,,1,,Surveyed with handheld GPS only; HCFCD crew: Lindner/Justice/Wood,Riverine,7/8/2025 5:00:00 AM,0,2,1778,1778,,,HCFCD_46,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.98122,-99.4383,29.98122,-99.4383,2025 July TX Flood,Debris,Good: +/- 0.10 ft,NAVD88,Other (Note in Description box),,Not marked,Handheld GPS,NAD83,Melissa Null,Melissa Null,TXKER37140,South Fork (headwaters),,,TX,Kerr County,,No,29.98122,-99.4383,48478,Guadalupe River,37140,357,2,2,Debris line on hill side along HWY 39,7/8/2025 5:00:00 AM,1963.1,2,4,Left,,8,,1,,Surveyed with handheld GPS only; HCFCD crew: Lindner/Justice/Wood,Riverine,7/8/2025 5:00:00 AM,0,2,1778,1778,,,HCFCD_47,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.99898,-99.38616,29.99898,-99.38616,2025 July TX Flood,Debris,Good: +/- 0.10 ft,NAVD88,Other (Note in Description box),,Not marked,Handheld GPS,NAD83,Melissa Null,Melissa Null,TXKER37141,South Fork (upstream of Camp Mystic),,,TX,Kerr County,,No,29.99898,-99.38616,48479,Guadalupe River,37141,357,2,2,Debris on hill on southeast side of HWY 39,7/8/2025 5:00:00 AM,1879.4,2,4,Right,,8,,1,,Surveyed with handheld GPS only; HCFCD crew: Lindner/Justice/Wood,Riverine,7/8/2025 5:00:00 AM,0,2,1778,1778,,,HCFCD_48,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.00021,-99.38396,30.00021,-99.38396,2025 July TX Flood,Debris,Good: +/- 0.10 ft,NAVD88,Other (Note in Description box),,Not marked,Handheld GPS,NAD83,Melissa Null,Melissa Null,TXKER37142,South Fork (upstream of Camp Mystic),,,TX,Kerr County,,No,30.00021,-99.38396,48481,Guadalupe River,37142,357,2,2,Debris line at house on hill,7/8/2025 5:00:00 AM,1875,2,4,Left,,8,,1,,Surveyed with handheld GPS only; HCFCD crew: Lindner/Justice/Wood,Riverine,7/8/2025 5:00:00 AM,0,2,1778,1778,,,HCFCD_49,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.01487,-99.36422,30.01487,-99.36422,2025 July TX Flood,Debris,Good: +/- 0.10 ft,NAVD88,Other (Note in Description box),,Not marked,Handheld GPS,NAD83,Melissa Null,Melissa Null,TXKER37143,South Fork (downstream of Camp Mystic),,,TX,Kerr County,,No,30.01487,-99.36422,48482,Guadalupe River,37143,357,2,2,Debris line on side of limestone cliff (south of HWY 39),7/8/2025 5:00:00 AM,1842.4,2,4,Right,,8,,1,,Surveyed with handheld GPS only; HCFCD crew: Lindner/Justice/Wood,Riverine,7/8/2025 5:00:00 AM,0,2,1778,1778,,,HCFCD_50,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.02605,-99.36085,30.02605,-99.36085,2025 July TX Flood,Debris,Poor: +/- 0.40 ft,NAVD88,Other (Note in Description box),Evelina Paciocco,Not marked,Handheld GPS,NAD83,Melissa Null,Melissa Null,TXKER37144,South Fork (downstream of Camp Mystic),,,TX,Kerr County,,No,30.02605,-99.36085,48483,Guadalupe River,37144,357,2,4,Debris line in tree,7/8/2025 5:00:00 AM,1822,2,4,Right,30843,8,,1,14547,Surveyed with handheld GPS only; HCFCD crew: Lindner/Justice/Wood,Riverine,7/8/2025 5:00:00 AM,0,2,1778,1778,,,HCFCD_51,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.02981,-99.36049,30.02981,-99.36049,2025 July TX Flood,Debris,Good: +/- 0.10 ft,NAVD88,Other (Note in Description box),Evelina Paciocco,Not marked,Handheld GPS,NAD83,Melissa Null,Melissa Null,TXKER37145,South Fork,,,TX,Kerr County,,No,30.02981,-99.36049,48484,Guadalupe River,37145,357,2,2,Debris line on N side of HWY 39,7/8/2025 5:00:00 AM,1823,2,4,Left,30844,8,,1,14548,Surveyed with handheld GPS only; HCFCD crew: Lindner/Justice/Wood,Riverine,7/8/2025 5:00:00 AM,0,2,1778,1778,,,HCFCD_52,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.03798,-99.35715,30.03798,-99.35715,2025 July TX Flood,Debris,Good: +/- 0.10 ft,NAVD88,Other (Note in Description box),Evelina Paciocco,Not marked,Handheld GPS,NAD83,Melissa Null,Melissa Null,TXKER37146,South Fork,,,TX,Kerr County,,No,30.03798,-99.35715,48485,Guadalupe River,37146,357,2,2,Debris line on hill on south side of HWY 39,7/8/2025 5:00:00 AM,1813.3,2,4,Right,30845,8,,1,14549,Surveyed with handheld GPS only; HCFCD crew: Lindner/Justice/Wood,Riverine,7/8/2025 5:00:00 AM,0,2,1778,1778,,,HCFCD_53,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.04127,-99.35563,30.04127,-99.35563,2025 July TX Flood,Debris,Good: +/- 0.10 ft,NAVD88,Other (Note in Description box),Evelina Paciocco,Not marked,Handheld GPS,NAD83,Melissa Null,Melissa Null,TXKER37147,South Fork (west of Hunt),,,TX,Kerr County,,No,30.04127,-99.35563,48486,Guadalupe River,37147,357,2,2,Debris line on side of hill south of river off HWY 39,7/8/2025 5:00:00 AM,1808.6,2,4,Right,30846,8,,1,14550,Surveyed with handheld GPS only; HCFCD crew: Lindner/Justice/Wood,Riverine,7/8/2025 5:00:00 AM,0,2,1778,1778,,,HCFCD_54,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.06236,-99.33722,30.06236,-99.33722,2025 July TX Flood,Debris,Good: +/- 0.10 ft,NAVD88,Other (Note in Description box),Evelina Paciocco,Not marked,Handheld GPS,NAD83,Melissa Null,Melissa Null,TXKER37148,Camp La Junta,,,TX,Kerr County,,No,30.06236,-99.33722,48487,Guadalupe River,37148,357,2,2,Debris line on hill behind cabins,7/8/2025 5:00:00 AM,1787.4,2,4,Right,30847,8,,1,14551,Surveyed with handheld GPS only; HCFCD crew: Lindner/Justice/Wood,Riverine,7/8/2025 5:00:00 AM,0,2,1778,1778,,,HCFCD_55,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.06744,-99.33412,30.06744,-99.33412,2025 July TX Flood,Debris,Poor: +/- 0.40 ft,NAVD88,Other (Note in Description box),Evelina Paciocco,Not marked,Handheld GPS,NAD83,Melissa Null,Melissa Null,TXKER37149,Camp La Junta,,,TX,Kerr County,,No,30.06744,-99.33412,48488,Guadalupe River,37149,357,2,4,Debris line near camp entrance,7/8/2025 5:00:00 AM,1776,2,4,Right,30848,8,,1,14552,Surveyed with handheld GPS only; HCFCD crew: Lindner/Justice/Wood,Riverine,7/8/2025 5:00:00 AM,0,2,1778,1778,,,HCFCD_56,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.06707,-99.3281,30.06707,-99.3281,2025 July TX Flood,Debris,Good: +/- 0.10 ft,NAVD88,Other (Note in Description box),Evelina Paciocco,Not marked,Handheld GPS,NAD83,Melissa Null,Melissa Null,TXKER37150,Just east of Hunt,,,TX,Kerr County,,No,30.06707,-99.3281,48489,Guadalupe River,37150,357,2,2,Debris line along bottom of fence south of HWY 39,7/8/2025 5:00:00 AM,1759.7,2,4,Right,30849,8,,1,14553,Surveyed with handheld GPS only; HCFCD crew: Lindner/Justice/Wood,Riverine,7/8/2025 5:00:00 AM,0,2,1778,1778,,,HCFCD_57,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.07192,-99.32493,30.07192,-99.32493,2025 July TX Flood,Debris,Good: +/- 0.10 ft,NAVD88,Other (Note in Description box),Evelina Paciocco,Not marked,Handheld GPS,NAD83,Melissa Null,Melissa Null,TXKER37151,East of Hunt,,,TX,Kerr County,,No,30.07192,-99.32493,48490,Guadalupe River,37151,357,2,2,Debris line at end of Ranch Rim Rd (north side of river),7/8/2025 5:00:00 AM,1763.6,2,4,Left,30850,8,,1,14554,Surveyed with handheld GPS only; HCFCD crew: Lindner/Justice/Wood,Riverine,7/8/2025 5:00:00 AM,0,2,1778,1778,,,HCFCD_58,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.06611,-99.308,30.06611,-99.308,2025 July TX Flood,Debris,Good: +/- 0.10 ft,NAVD88,Other (Note in Description box),Evelina Paciocco,Not marked,Handheld GPS,NAD83,Melissa Null,Melissa Null,TXKER37152,East of Hunt,,,TX,Kerr County,,No,30.06611,-99.308,48491,Guadalupe River,37152,357,2,2,Debris line at top of hill at end of road to house on the river,7/8/2025 5:00:00 AM,1750.7,2,4,Right,30851,8,,1,14555,Surveyed with handheld GPS only; HCFCD crew: Lindner/Justice/Wood,Riverine,7/8/2025 5:00:00 AM,0,2,1778,1778,,,HCFCD_58,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.06707,-99.30192,30.06707,-99.30192,2025 July TX Flood,Debris,Excellent: +/- 0.05 ft,NAVD88,Other (Note in Description box),Evelina Paciocco,Not marked,Handheld GPS,NAD83,Melissa Null,Melissa Null,TXKER37153,East of Hunt,,,TX,Kerr County,,No,30.06707,-99.30192,48492,Guadalupe River,37153,357,2,1,Debris line in yard of house on south side of river,7/8/2025 5:00:00 AM,1745.8,2,4,Right,30852,8,,1,14556,Surveyed with handheld GPS only; HCFCD crew: Lindner/Justice/Wood,Riverine,7/8/2025 5:00:00 AM,0,2,1778,1778,,,HCFCD_60,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.06657,-99.29401,30.06657,-99.29401,2025 July TX Flood,Debris,Good: +/- 0.10 ft,NAVD88,Other (Note in Description box),Evelina Paciocco,Not marked,Handheld GPS,NAD83,Melissa Null,Melissa Null,TXKER37154,East of Hunt,,,TX,Kerr County,,No,30.06657,-99.29401,48493,Guadalupe River,37154,357,2,2,Debris line on side south of river,7/8/2025 5:00:00 AM,1737.4,2,4,Right,30853,8,,1,14557,Surveyed with handheld GPS only; HCFCD crew: Lindner/Justice/Wood,Riverine,7/8/2025 5:00:00 AM,0,2,1778,1778,,,HCFCD_61,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.07279,-99.27614,30.07279,-99.27614,2025 July TX Flood,Debris,Good: +/- 0.10 ft,NAVD88,Other (Note in Description box),Evelina Paciocco,Not marked,Handheld GPS,NAD83,Melissa Null,Melissa Null,TXKER37155,West of Ingram,,,TX,Kerr County,,No,30.07279,-99.27614,48494,Guadalupe River,37155,357,2,2,Debris line in yard south of HWY 39 and north side of river,7/8/2025 5:00:00 AM,1724.1,2,4,Left,30854,8,,1,14558,Surveyed with handheld GPS only; HCFCD crew: Lindner/Justice/Wood,Riverine,7/8/2025 5:00:00 AM,0,2,1778,1778,,,HCFCD_62,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.0692,-99.27699,30.0692,-99.27699,2025 July TX Flood,Debris,Good: +/- 0.10 ft,NAVD88,Other (Note in Description box),Evelina Paciocco,Not marked,Handheld GPS,NAD83,Melissa Null,Melissa Null,TXKER37156,West of Ingram (Vista camps),,,TX,Kerr County,,No,30.0692,-99.27699,48495,Guadalupe River,37156,357,2,2,Debris line in field on south side of river at Vista Camps,7/8/2025 5:00:00 AM,1725.8,2,4,Right,30855,8,,1,14559,Surveyed with handheld GPS only; HCFCD crew: Lindner/Justice/Wood,Riverine,7/8/2025 5:00:00 AM,0,2,1778,1778,,,HCFCD_63,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.07056,-99.26464,30.07056,-99.26464,2025 July TX Flood,Debris,Good: +/- 0.10 ft,NAVD88,Other (Note in Description box),Evelina Paciocco,Not marked,Handheld GPS,NAD83,Melissa Null,Melissa Null,TXKER37157,West of Ingram,,,TX,Kerr County,,No,30.07056,-99.26464,48496,Guadalupe River,37157,357,2,2,Debris line on hill side (south side of river),7/8/2025 5:00:00 AM,1712.4,2,4,Right,30856,8,,1,14560,Surveyed with handheld GPS only; HCFCD crew: Lindner/Justice/Wood,Riverine,7/8/2025 5:00:00 AM,0,2,1778,1778,,,HCFCD_65,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.06956,-99.25484,30.06956,-99.25484,2025 July TX Flood,Debris,Good: +/- 0.10 ft,NAVD88,Other (Note in Description box),Evelina Paciocco,Not marked,Handheld GPS,NAD83,Melissa Null,Melissa Null,TXKER37158,"Ingram, TX",,,TX,Kerr County,,No,30.06956,-99.25484,48497,Guadalupe River,37158,357,2,2,Debris line on hill side (south side of river),7/8/2025 5:00:00 AM,1706.5,2,4,Right,30857,8,,1,14561,Surveyed with handheld GPS only; HCFCD crew: Lindner/Justice/Wood,Riverine,7/8/2025 5:00:00 AM,0,2,1778,1778,,,HCFCD_65,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.07204,-99.25347,30.07204,-99.25347,2025 July TX Flood,Debris,Good: +/- 0.10 ft,NAVD88,Other (Note in Description box),Evelina Paciocco,Not marked,Handheld GPS,NAD83,Melissa Null,Melissa Null,TXKER37159,"Ingram, TX",,,TX,Kerr County,,No,30.07204,-99.25347,48498,Guadalupe River,37159,357,2,2,Debris line on north side of HWY 39 at Ingram HS,7/8/2025 5:00:00 AM,1703.5,2,4,Left,30858,8,,1,14562,Surveyed with handheld GPS only; HCFCD crew: Lindner/Justice/Wood,Riverine,7/8/2025 5:00:00 AM,0,2,1778,1778,,,HCFCD_66,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.07433,-99.26343,30.07433,-99.26343,2025 July TX Flood,Seed line,Excellent: +/- 0.05 ft,NAVD88,Other (Note in Description box),Evelina Paciocco,Not marked,Handheld GPS,NAD83,Melissa Null,Melissa Null,TXKER37160,"Ingram, TX",,,TX,Kerr County,,No,30.07433,-99.26343,48499,Guadalupe River,37160,357,5,1,Seed line on house just above ground north of HWY 39,7/8/2025 5:00:00 AM,1714.1,2,4,Left,30859,8,,1,14563,Surveyed with handheld GPS only; HCFCD crew: Lindner/Justice/Wood,Riverine,7/8/2025 5:00:00 AM,0,2,1778,1778,,,HCFCD_67,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.07,-99.29479,30.07,-99.29479,2025 July TX Flood,Debris,Good: +/- 0.10 ft,NAVD88,Other (Note in Description box),Evelina Paciocco,Not marked,Handheld GPS,NAD83,Melissa Null,Melissa Null,TXKER37161,"West of Ingram, TX",,,TX,Kerr County,,No,30.07,-99.29479,48500,Guadalupe River,37161,357,2,2,"Debris line at house on north side of HWY 39
",7/8/2025 5:00:00 AM,1739.5,2,4,Left,30860,8,,1,14564,Surveyed with handheld GPS only; HCFCD crew: Lindner/Justice/Wood,Riverine,7/8/2025 5:00:00 AM,0,2,1778,1778,,,HCFCD_68,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.07044,-99.30587,30.07044,-99.30587,2025 July TX Flood,Debris,Good: +/- 0.10 ft,NAVD88,Other (Note in Description box),Evelina Paciocco,Not marked,Handheld GPS,NAD83,Melissa Null,Melissa Null,TXKER37162,Between Hunt and Ingram,,,TX,Kerr County,,No,30.07044,-99.30587,48501,Guadalupe River,37162,357,2,2,Debris line at house in Bumble Bee Hills subdivision,7/8/2025 5:00:00 AM,1747.2,2,4,Left,30861,8,,1,14565,Surveyed with handheld GPS only; HCFCD crew: Lindner/Justice/Wood,Riverine,7/8/2025 5:00:00 AM,0,2,1778,1778,,,HCFCD_69,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.06973,-99.30771,30.06973,-99.30771,2025 July TX Flood,Debris,Good: +/- 0.10 ft,NAVD88,Other (Note in Description box),Evelina Paciocco,Not marked,Handheld GPS,NAD83,Melissa Null,Melissa Null,TXKER37163,East of Hunt,,,TX,Kerr County,,No,30.06973,-99.30771,48502,Guadalupe River,37163,357,2,2,Debris line on north side of HWY 39,7/8/2025 5:00:00 AM,1749.7,2,4,Left,30862,8,,1,14566,Surveyed with handheld GPS only; HCFCD crew: Lindner/Justice/Wood,Riverine,7/8/2025 5:00:00 AM,0,2,1778,1778,,,HCFCD_70,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.070184,-99.321697,30.070184,-99.321697,2025 July TX Flood,Debris,Good: +/- 0.10 ft,NAVD88,Other (Note in Description box),Evelina Paciocco,Not marked,Handheld GPS,NAD83,STN Admin,STN Admin,TXKER37240,"Hunt, TX",,,TX,Kerr County,,No,30.070184,-99.321697,48574,Guadalupe River,37240,357,2,2,Debris line on north side of Hwy 39 at USGS gage house,7/8/2025 12:00:00 AM,1760.3,2,4,Left,30863,8,,1,14567,Surveyed with handheld GPS only; Courtesy of the Harris County Flood Control District (HCFCD) crew: Lindner/Justice/Wood,Riverine,7/8/2025 12:00:00 AM,0,2,1,1,,,HCFCD_71,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.068978,-99.336795,30.068978,-99.336795,2025 July TX Flood,Debris,Good: +/- 0.10 ft,NAVD88,Other (Note in Description box),Evelina Paciocco,Not marked,Handheld GPS,NAD83,STN Admin,STN Admin,TXKER37241,"Hunt, TX",,,TX,Kerr County,,No,30.068978,-99.336795,48575,Guadalupe River,37241,357,2,2,Debris line north of Hunt Store across from Hunt Baptist Church,7/9/2025 12:00:00 AM,1773.5,2,4,Left,30864,8,,1,14568,Surveyed with handheld GPS only; Courtesy of the Harris County Flood Control District (HCFCD) crew: Lindner/Justice/Wood,Riverine,7/9/2025 12:00:00 AM,0,2,1,1,,,HCFCD_72,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.072763,-99.243933,30.072763,-99.243933,2025 July TX Flood,Debris,Good: +/- 0.10 ft,NAVD88,Other (Note in Description box),Evelina Paciocco,Not marked,Handheld GPS,NAD83,STN Admin,STN Admin,TXKER37242,"Ingram, TX",,,TX,Kerr County,,No,30.072763,-99.243933,48576,Guadalupe River,37242,357,2,2,Debris line along Kitty Rd north side of river,7/9/2025 12:00:00 AM,1692.9,2,4,Left,30865,8,,1,14569,Surveyed with handheld GPS only; Courtesy of the Harris County Flood Control District (HCFCD) crew: Lindner/Justice/Wood,Riverine,7/9/2025 12:00:00 AM,0,2,1,1,,,HCFCD_73,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.068697,-99.243131,30.068697,-99.243131,2025 July TX Flood,Debris,Good: +/- 0.10 ft,NAVD88,Other (Note in Description box),Evelina Paciocco,Not marked,Handheld GPS,NAD83,STN Admin,STN Admin,TXKER37243,"Ingram, TX",,,TX,Kerr County,,No,30.068697,-99.243131,48577,Guadalupe River,37243,357,2,2,Debris line south side of river along Beaver Ave,7/9/2025 12:00:00 AM,1693.7,2,4,Left,30866,8,,1,14570,Surveyed with handheld GPS only; Courtesy of the Harris County Flood Control District (HCFCD) crew: Lindner/Justice/Wood,Riverine,7/9/2025 12:00:00 AM,0,2,1,1,,,HCFCD_74,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.067389,-99.229028,30.067389,-99.229028,2025 July TX Flood,Debris,Good: +/- 0.10 ft,NAVD88,Other (Note in Description box),Evelina Paciocco,Not marked,Handheld GPS,NAD83,STN Admin,STN Admin,TXKER37244,"Ingram, TX",,,TX,Kerr County,,No,30.067396,-99.228481,48578,Guadalupe River,37244,357,2,2,Debris line on south river bank,7/9/2025 12:00:00 AM,1684.8,2,4,Right,30867,8,,1,14571,Surveyed with handheld GPS only; Courtesy of the Harris County Flood Control District (HCFCD) crew: Lindner/Justice/Wood,Riverine,7/9/2025 12:00:00 AM,0,2,1,1,,,HCFCD_75,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
